trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.3, 'e': 1.0}",25,0,-153.1729441201502,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
2,False,"{'a': 0.3, 'e': 0.25}",25,5,-10.431745132699284,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
3,False,"{'a': 0.3, 'e': 0.1111111111111111}",20,2,29.31022397945912,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,False,"{'a': 0.3, 'e': 0.0625}",35,24,-25.178451647937425,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
5,False,"{'a': 0.3, 'e': 0.04}",20,15,-33.99877642213564,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
6,False,"{'a': 0.3, 'e': 0.027777777777777776}",20,10,8.77546901734709,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
7,False,"{'a': 0.3, 'e': 0.02040816326530612}",20,9,-30.369414443348838,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
8,False,"{'a': 0.3, 'e': 0.015625}",30,8,-13.770819786728755,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
9,False,"{'a': 0.3, 'e': 0.012345679012345678}",25,8,29.778502511330302,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,False,"{'a': 0.3, 'e': 0.01}",20,10,15.847632952512605,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,False,"{'a': 0.3, 'e': 0.008264462809917356}",25,15,13.096910776256088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,False,"{'a': 0.3, 'e': 0.006944444444444444}",20,0,28.601698773457368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.3, 'e': 0.005917159763313609}",25,5,31.91035354492564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,False,"{'a': 0.3, 'e': 0.00510204081632653}",30,15,5.063291347622299,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
15,False,"{'a': 0.3, 'e': 0.0044444444444444444}",30,15,26.65036055684737,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.3, 'e': 0.00390625}",25,20,11.299742535734202,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.3, 'e': 0.0034602076124567475}",30,12,25.0802291560756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.3, 'e': 0.0030864197530864196}",25,5,28.3482324529066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.3, 'e': 0.002770083102493075}",35,14,5.237404233615531,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
20,False,"{'a': 0.3, 'e': 0.0025}",25,13,18.046364553692623,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,False,"{'a': 0.3, 'e': 0.0022675736961451248}",25,7,30.144403628931443,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.3, 'e': 0.002066115702479339}",30,7,30.58973844215968,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.3, 'e': 0.001890359168241966}",20,0,25.86002311080941,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,False,"{'a': 0.3, 'e': 0.001736111111111111}",30,24,11.056594823959266,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.3, 'e': 0.0016}",20,3,26.17793154347382,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.3, 'e': 0.0014792899408284023}",30,13,30.24211161500242,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.3, 'e': 0.0013717421124828531}",20,12,13.35913826717978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.3, 'e': 0.0012755102040816326}",20,0,25.935488430372743,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
29,False,"{'a': 0.3, 'e': 0.0011890606420927466}",25,16,8.686057284860198,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.3, 'e': 0.0011111111111111111}",30,10,36.15210595078283,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.3, 'e': 0.001040582726326743}",30,0,37.501110613356104,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
