trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
14,False,"{'a': 0.99, 'e': 0.8687458127689782}",35,0,-138.8913477243815,"{0: 22, 1: 4, 2: 7, 3: 0, 4: 2}",0
15,False,"{'a': 0.99, 'e': 0.8600583546412884}",20,0,-46.78222913227628,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
16,False,"{'a': 0.99, 'e': 0.8514577710948755}",20,0,-65.31675840394306,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
17,False,"{'a': 0.99, 'e': 0.8429431933839268}",35,0,-72.44723315920413,"{0: 23, 1: 5, 2: 6, 3: 1, 4: 0}",0
18,False,"{'a': 0.99, 'e': 0.8345137614500875}",25,0,-36.129159180950516,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
19,False,"{'a': 0.99, 'e': 0.8261686238355866}",30,0,-61.02763505669904,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
20,False,"{'a': 0.99, 'e': 0.8179069375972308}",20,0,-119.76280154822499,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
21,False,"{'a': 0.99, 'e': 0.8097278682212584}",20,7,-11.483630022254125,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
22,False,"{'a': 0.99, 'e': 0.8016305895390459}",30,0,-158.21755770788542,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
23,False,"{'a': 0.99, 'e': 0.7936142836436554}",20,0,-100.29221844381327,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
24,False,"{'a': 0.99, 'e': 0.7856781408072188}",20,0,-60.87440191311124,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
25,False,"{'a': 0.99, 'e': 0.7778213593991467}",20,0,-74.49852154689533,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
26,False,"{'a': 0.99, 'e': 0.7700431458051551}",20,2,-89.92563765324152,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 1}",1
27,False,"{'a': 0.99, 'e': 0.7623427143471035}",20,0,-20.812641614146717,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
28,False,"{'a': 0.99, 'e': 0.7547192872036326}",25,0,-33.96556794440845,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
29,False,"{'a': 0.99, 'e': 0.7471720943315961}",20,0,-74.05443678846765,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
30,False,"{'a': 0.99, 'e': 0.7397003733882802}",25,0,-49.22399693153479,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
31,False,"{'a': 0.99, 'e': 0.7323033696543975}",20,0,-67.52148540239503,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
32,False,"{'a': 0.99, 'e': 0.7249803359578534}",20,1,-19.898611029536905,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
33,False,"{'a': 0.99, 'e': 0.7177305325982749}",20,0,-67.88102127081454,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
34,False,"{'a': 0.99, 'e': 0.7105532272722921}",20,1,3.308723904823076,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
35,False,"{'a': 0.99, 'e': 0.7034476949995692}",25,0,-51.772295963893036,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
36,False,"{'a': 0.99, 'e': 0.6964132180495735}",20,0,-31.478220577842247,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
37,False,"{'a': 0.99, 'e': 0.6894490858690777}",25,2,-81.69079553159125,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 2}",1
38,False,"{'a': 0.99, 'e': 0.682554595010387}",25,0,-149.05614682010662,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
39,False,"{'a': 0.99, 'e': 0.6757290490602831}",35,0,-19.25285427186887,"{0: 27, 1: 5, 2: 3, 3: 0, 4: 0}",0
40,False,"{'a': 0.99, 'e': 0.6689717585696803}",25,0,-66.29797798718971,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
41,False,"{'a': 0.99, 'e': 0.6622820409839835}",25,0,-51.982361424472316,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
42,False,"{'a': 0.99, 'e': 0.6556592205741436}",20,0,-51.70768514202116,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
43,False,"{'a': 0.99, 'e': 0.6491026283684022}",30,0,-85.87049059784154,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
44,False,"{'a': 0.99, 'e': 0.6426116020847181}",30,15,-17.60992159265709,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
45,False,"{'a': 0.99, 'e': 0.6361854860638709}",25,2,-100.44459919743637,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 1}",1
46,False,"{'a': 0.99, 'e': 0.6298236312032323}",20,8,-9.70149415529424,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
47,False,"{'a': 0.99, 'e': 0.6235253948912}",30,0,18.0913960100915,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
48,False,"{'a': 0.99, 'e': 0.617290140942288}",30,0,-157.50037639084445,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
49,False,"{'a': 0.99, 'e': 0.611117239532865}",20,0,-15.467052157420508,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
50,False,"{'a': 0.99, 'e': 0.6050060671375364}",30,0,-72.29004774605113,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
51,False,"{'a': 0.99, 'e': 0.598956006466161}",20,8,-33.21018456779967,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
52,False,"{'a': 0.99, 'e': 0.5929664464014994}",20,3,-4.054154114619902,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
53,False,"{'a': 0.99, 'e': 0.5870367819374844}",30,0,-83.61067920439926,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
54,False,"{'a': 0.99, 'e': 0.5811664141181095}",20,7,-3.5810314848290554,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
55,False,"{'a': 0.99, 'e': 0.5753547499769285}",20,0,9.565307867834107,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
56,False,"{'a': 0.99, 'e': 0.5696012024771592}",25,0,-164.75302895728444,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
57,False,"{'a': 0.99, 'e': 0.5639051904523875}",20,0,-0.23020209144109094,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
58,False,"{'a': 0.99, 'e': 0.5582661385478637}",30,9,-36.692674204112826,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 0}",1
59,False,"{'a': 0.99, 'e': 0.5526834771623851}",30,12,-29.10035268221898,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
60,False,"{'a': 0.99, 'e': 0.5471566423907612}",20,8,-39.32728892217805,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
61,False,"{'a': 0.99, 'e': 0.5416850759668536}",25,0,-90.39865829292852,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
62,False,"{'a': 0.99, 'e': 0.536268225207185}",20,0,-24.009544240119624,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
63,False,"{'a': 0.99, 'e': 0.5309055429551132}",25,0,-125.0656773896272,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
64,False,"{'a': 0.99, 'e': 0.525596487525562}",20,11,-6.48734485949964,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
65,False,"{'a': 0.99, 'e': 0.5203405226503064}",30,6,-30.358248529855526,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 0}",1
66,False,"{'a': 0.99, 'e': 0.5151371174238033}",20,0,-42.624239054707054,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
67,False,"{'a': 0.99, 'e': 0.5099857462495653}",25,6,-38.617505766103044,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
68,False,"{'a': 0.99, 'e': 0.5048858887870696}",30,20,-22.187838376640357,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
69,False,"{'a': 0.99, 'e': 0.4998370298991989}",35,3,-48.22573026155255,"{0: 26, 1: 2, 2: 3, 3: 0, 4: 1}",1
70,False,"{'a': 0.99, 'e': 0.49483865960020695}",20,0,-83.04618982996955,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",1
71,False,"{'a': 0.99, 'e': 0.4898902730042049}",20,1,-91.42725484202877,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
72,False,"{'a': 0.99, 'e': 0.48499137027416284}",20,0,-60.569213454951,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
73,False,"{'a': 0.99, 'e': 0.4801414565714212}",20,8,-6.900091175990442,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
74,False,"{'a': 0.99, 'e': 0.47534004200570695}",35,0,-41.99342751203953,"{0: 29, 1: 3, 2: 2, 3: 0, 4: 1}",0
75,False,"{'a': 0.99, 'e': 0.4705866415856499}",25,14,7.550072508360376,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
76,False,"{'a': 0.99, 'e': 0.46588077516979337}",20,9,-47.50017161740628,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
77,False,"{'a': 0.99, 'e': 0.46122196741809546}",20,0,-25.239230397188656,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
78,False,"{'a': 0.99, 'e': 0.4566097477439145}",20,0,-28.993189285839403,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
79,False,"{'a': 0.99, 'e': 0.45204365026647536}",25,0,18.036078559532815,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
80,False,"{'a': 0.99, 'e': 0.4475232137638106}",30,6,-54.636371784000346,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 1}",1
81,False,"{'a': 0.99, 'e': 0.4430479816261725}",25,12,-12.312267561178212,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
82,False,"{'a': 0.99, 'e': 0.43861750180991077}",30,6,-45.53339747907892,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
83,False,"{'a': 0.99, 'e': 0.43423132679181164}",20,0,-0.8339253896757324,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
84,False,"{'a': 0.99, 'e': 0.4298890135238935}",25,0,-84.10856582113618,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
85,False,"{'a': 0.99, 'e': 0.4255901233886546}",30,14,6.75578933328364,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.99, 'e': 0.421334222154768}",20,4,19.835666750151546,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.99, 'e': 0.41712087993322033}",25,13,-30.852728476134228,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
88,False,"{'a': 0.99, 'e': 0.41294967113388814}",30,0,-37.195081724604954,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
89,False,"{'a': 0.99, 'e': 0.40882017442254925}",35,0,-78.54443433753026,"{0: 28, 1: 3, 2: 2, 3: 0, 4: 2}",0
90,False,"{'a': 0.99, 'e': 0.4047319726783238}",30,3,-76.35770939816217,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 2}",1
91,False,"{'a': 0.99, 'e': 0.40068465295154054}",20,11,-7.091494196751034,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
92,False,"{'a': 0.99, 'e': 0.3966778064220251}",30,0,6.705437896867515,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
93,False,"{'a': 0.99, 'e': 0.39271102835780486}",30,16,-42.647419050524924,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
94,False,"{'a': 0.99, 'e': 0.3887839180742268}",20,0,-33.384239993291345,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
95,False,"{'a': 0.99, 'e': 0.38489607889348454}",30,24,9.869327039298968,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.99, 'e': 0.38104711810454966}",20,12,12.428660243478923,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.99, 'e': 0.37723664692350417}",25,11,11.845776443297423,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.99, 'e': 0.37346428045426916}",20,14,-1.0593013588519162,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
99,False,"{'a': 0.99, 'e': 0.36972963764972644}",20,0,-155.6455755016816,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
100,False,"{'a': 0.99, 'e': 0.3660323412732292}",20,0,-78.48925423979514,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
101,False,"{'a': 0.99, 'e': 0.3623720178604969}",20,2,-101.30591032819963,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 1}",1
102,False,"{'a': 0.99, 'e': 0.3587482976818919}",20,11,16.95059307483881,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.99, 'e': 0.355160814705073}",30,8,-28.29237650641801,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
104,False,"{'a': 0.99, 'e': 0.35160920655802225}",25,0,21.300549869683348,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
105,False,"{'a': 0.99, 'e': 0.348093114492442}",30,0,-31.58983765973467,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
106,False,"{'a': 0.99, 'e': 0.3446121833475176}",30,4,-37.16267403799056,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 1}",1
107,False,"{'a': 0.99, 'e': 0.34116606151404244}",30,17,-0.6312446852466977,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
108,False,"{'a': 0.99, 'e': 0.337754400898902}",20,4,-58.26186660876025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
109,False,"{'a': 0.99, 'e': 0.334376856889913}",25,11,23.018726943486993,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.99, 'e': 0.33103308832101386}",25,0,-105.60978022532446,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
111,False,"{'a': 0.99, 'e': 0.3277227574378037}",25,0,-4.103994841723799,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",1
112,False,"{'a': 0.99, 'e': 0.3244455298634257}",20,6,23.351241660347334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.99, 'e': 0.3212010745647914}",25,9,-37.310127549888136,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
114,False,"{'a': 0.99, 'e': 0.3179890638191435}",30,0,31.141005029367548,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
115,False,"{'a': 0.99, 'e': 0.31480917318095203}",30,14,-23.44976013743693,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
116,False,"{'a': 0.99, 'e': 0.3116610814491425}",25,13,1.9006348665214803,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
117,False,"{'a': 0.99, 'e': 0.30854447063465107}",20,14,9.347433126642958,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.99, 'e': 0.3054590259283046}",25,18,13.213741544975264,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.99, 'e': 0.30240443566902153}",20,0,-2.668359406178209,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
120,False,"{'a': 0.99, 'e': 0.2993803913123313}",25,0,-36.56137734434109,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
121,False,"{'a': 0.99, 'e': 0.296386587399208}",25,9,26.663694263466894,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.99, 'e': 0.2934227215252159}",20,0,-73.4784130270435,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
123,False,"{'a': 0.99, 'e': 0.29048849430996376}",20,8,-31.979619575882854,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
124,False,"{'a': 0.99, 'e': 0.2875836093668641}",25,0,-31.61699759358647,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
125,False,"{'a': 0.99, 'e': 0.28470777327319546}",20,16,10.346918036806537,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.99, 'e': 0.2818606955404635}",20,0,7.163264682330937,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
127,False,"{'a': 0.99, 'e': 0.27904208858505886}",30,0,7.3574713361145,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
128,False,"{'a': 0.99, 'e': 0.2762516676992083}",35,26,8.202796656725418,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.99, 'e': 0.2734891510222162}",20,0,-14.979059171698063,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
130,False,"{'a': 0.99, 'e': 0.27075425951199406}",30,1,-45.31398921376497,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 1}",1
131,False,"{'a': 0.99, 'e': 0.2680467169168741}",20,0,3.6138542362951522,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
132,False,"{'a': 0.99, 'e': 0.26536624974770534}",30,21,15.101836745601233,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.99, 'e': 0.2627125872502283}",20,11,12.826912060973836,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.99, 'e': 0.26008546137772603}",20,6,16.119132838792297,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.99, 'e': 0.25748460676394874}",30,14,25.920848504333488,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.99, 'e': 0.2549097606963093}",20,1,-43.69839191787843,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
137,False,"{'a': 0.99, 'e': 0.2523606630893462}",30,2,-16.978741770908,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 1}",1
138,False,"{'a': 0.99, 'e': 0.2498370564584527}",25,8,13.283091075581451,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.99, 'e': 0.24733868589386818}",25,8,3.646427165404963,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
140,False,"{'a': 0.99, 'e': 0.24486529903492948}",25,17,13.175203309601306,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.99, 'e': 0.2424166460445802}",30,15,6.213092232966581,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.99, 'e': 0.2399924795841344}",20,13,-33.02374830825557,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
143,False,"{'a': 0.99, 'e': 0.23759255478829303}",35,19,-72.9861437885729,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
144,False,"{'a': 0.99, 'e': 0.23521662924041012}",25,0,-75.87723142335318,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
145,False,"{'a': 0.99, 'e': 0.232864462948006}",25,7,26.72816732857462,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.99, 'e': 0.23053581831852593}",25,5,-9.269947336085336,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
147,False,"{'a': 0.99, 'e': 0.22823046013534068}",35,9,-32.11802583454002,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 1}",1
148,False,"{'a': 0.99, 'e': 0.22594815553398728}",20,9,8.585837043849512,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.99, 'e': 0.2236886739786474}",20,0,-26.146731399218552,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
150,False,"{'a': 0.99, 'e': 0.22145178723886091}",25,0,32.2091166637849,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
151,False,"{'a': 0.99, 'e': 0.2192372693664723}",25,8,19.894230549879705,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.99, 'e': 0.21704489667280757}",25,13,8.4172031186121,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.99, 'e': 0.2148744477060795}",20,9,20.33870588728046,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.99, 'e': 0.2127257032290187}",20,3,13.990852051357221,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
155,False,"{'a': 0.99, 'e': 0.21059844619672852}",25,8,22.20986463222517,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.99, 'e': 0.20849246173476124}",25,16,-5.606072099967661,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.99, 'e': 0.2064075371174136}",25,13,0.9336978580687738,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.99, 'e': 0.2043434617462395}",20,5,19.4059385199618,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.99, 'e': 0.2023000271287771}",20,11,14.749932548113089,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.99, 'e': 0.2002770268574893}",20,13,-29.82311210974267,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
161,False,"{'a': 0.99, 'e': 0.19827425658891443}",35,10,40.1946535989515,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.99, 'e': 0.19629151402302528}",25,8,-13.37831967416864,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
163,False,"{'a': 0.99, 'e': 0.19432859888279502}",30,13,-31.822124583913926,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
164,False,"{'a': 0.99, 'e': 0.19238531289396707}",25,9,-61.90830623264395,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
165,False,"{'a': 0.99, 'e': 0.1904614597650274}",20,14,-28.382829704630122,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
166,False,"{'a': 0.99, 'e': 0.1885568451673771}",35,18,30.563925950524418,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.99, 'e': 0.18667127671570335}",20,15,8.67434354649678,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.99, 'e': 0.1848045639485463}",25,17,-26.431096837739037,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
169,False,"{'a': 0.99, 'e': 0.18295651830906084}",30,16,-0.4322163628217055,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
170,False,"{'a': 0.99, 'e': 0.18112695312597024}",25,8,33.48408230803144,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.99, 'e': 0.17931568359471053}",25,14,20.252887130613686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.99, 'e': 0.17752252675876343}",25,7,-7.560482427102014,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
173,False,"{'a': 0.99, 'e': 0.1757473014911758}",35,17,18.2780678565444,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
174,False,"{'a': 0.99, 'e': 0.173989828476264}",30,0,42.16674515720027,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
175,False,"{'a': 0.99, 'e': 0.1722499301915014}",20,6,13.380030735632339,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.99, 'e': 0.17052743088958636}",20,12,2.5237264547934264,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
177,False,"{'a': 0.99, 'e': 0.1688221565806905}",20,7,26.381143489353946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.99, 'e': 0.1671339350148836}",25,18,10.640238478649401,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.99, 'e': 0.16546259566473476}",35,15,40.2943086409171,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.99, 'e': 0.16380796970808742}",30,16,-16.89744336338314,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
181,False,"{'a': 0.99, 'e': 0.16216989001100654}",20,0,7.472479893939366,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
182,False,"{'a': 0.99, 'e': 0.16054819111089647}",20,0,26.815317720306993,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
183,False,"{'a': 0.99, 'e': 0.1589427091997875}",35,13,-3.65357328001663,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
184,False,"{'a': 0.99, 'e': 0.15735328210778962}",25,9,22.59862396635855,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
